Country,Tax,Unit,Sum of Value,Year
BE,ENV,MIO_EUR,12422.7,2018
BE,ENV,MIO_EUR,12628,2019
BE,ENV,MIO_EUR,11588.4,2020
BE,ENV,MIO_EUR,12549.5,2021
BE,ENV,MIO_EUR,12285.9,2022
BE,ENV,MIO_NAC,5068.9,1995
BE,ENV,MIO_NAC,5700,1996
BE,ENV,MIO_NAC,5973.8,1997
BE,ENV,MIO_NAC,6027.2,1998
BE,ENV,MIO_NAC,6283.8,1999
BE,ENV,MIO_NAC,6167,2000
BE,ENV,MIO_NAC,6320.6,2001
BE,ENV,MIO_NAC,6401.6,2002
BE,ENV,MIO_NAC,6796.2,2003
BE,ENV,MIO_NAC,7518.3,2004
BE,ENV,MIO_NAC,7855.7,2005
BE,ENV,MIO_NAC,7658.6,2006
BE,ENV,MIO_NAC,8023.2,2007
BE,ENV,MIO_NAC,8081.1,2008
BE,ENV,MIO_NAC,8178.1,2009
BE,ENV,MIO_NAC,8879,2010
BE,ENV,MIO_NAC,9668.4,2011
BE,ENV,MIO_NAC,9735,2012
BE,ENV,MIO_NAC,9905.5,2013
BE,ENV,MIO_NAC,10254.5,2014
BE,ENV,MIO_NAC,10618.1,2015
BE,ENV,MIO_NAC,11469,2016
BE,ENV,MIO_NAC,11996.9,2017
BE,ENV,MIO_NAC,12422.7,2018
BE,ENV,MIO_NAC,12628,2019
BE,ENV,MIO_NAC,11588.4,2020
BE,ENV,MIO_NAC,12549.5,2021
BE,ENV,MIO_NAC,12285.9,2022
BE,ENV,PC_GDP,2.41,1995
BE,ENV,PC_GDP,2.66,1996
BE,ENV,PC_GDP,2.67,1997
BE,ENV,PC_GDP,2.59,1998
BE,ENV,PC_GDP,2.59,1999
BE,ENV,PC_GDP,2.41,2000
BE,ENV,PC_GDP,2.39,2001
BE,ENV,PC_GDP,2.34,2002
BE,ENV,PC_GDP,2.42,2003
BE,ENV,PC_GDP,2.53,2004
BE,ENV,PC_GDP,2.53,2005
BE,ENV,PC_GDP,2.36,2006
BE,ENV,PC_GDP,2.33,2007
BE,ENV,PC_GDP,2.3,2008
BE,ENV,PC_GDP,2.36,2009
BE,ENV,PC_GDP,2.45,2010
BE,ENV,PC_GDP,2.57,2011
BE,ENV,PC_GDP,2.52,2012
BE,ENV,PC_GDP,2.52,2013
BE,ENV,PC_GDP,2.54,2014
BE,ENV,PC_GDP,2.55,2015
BE,ENV,PC_GDP,2.67,2016
BE,ENV,PC_GDP,2.7,2017
BE,ENV,PC_GDP,2.7,2018
BE,ENV,PC_GDP,2.64,2019
BE,ENV,PC_GDP,2.52,2020
BE,ENV,PC_GDP,2.47,2021
BE,ENV,PC_GDP,2.22,2022
BE,ENV,PC_TSCO,5.32,1995
BE,ENV,PC_TSCO,5.79,1996
BE,ENV,PC_TSCO,5.74,1997
BE,ENV,PC_TSCO,5.51,1998
BE,ENV,PC_TSCO,5.54,1999
BE,ENV,PC_TSCO,5.18,2000
BE,ENV,PC_TSCO,5.16,2001
BE,ENV,PC_TSCO,5.03,2002
BE,ENV,PC_TSCO,5.25,2003
BE,ENV,PC_TSCO,5.49,2004
BE,ENV,PC_TSCO,5.52,2005
BE,ENV,PC_TSCO,5.14,2006
BE,ENV,PC_TSCO,5.13,2007
BE,ENV,PC_TSCO,4.96,2008
BE,ENV,PC_TSCO,5.17,2009
BE,ENV,PC_TSCO,5.32,2010
BE,ENV,PC_TSCO,5.49,2011
BE,ENV,PC_TSCO,5.27,2012
BE,ENV,PC_TSCO,5.19,2013
BE,ENV,PC_TSCO,5.28,2014
BE,ENV,PC_TSCO,5.38,2015
BE,ENV,PC_TSCO,5.72,2016
BE,ENV,PC_TSCO,5.72,2017
BE,ENV,PC_TSCO,5.72,2018
BE,ENV,PC_TSCO,5.76,2019
BE,ENV,PC_TSCO,5.48,2020
BE,ENV,PC_TSCO,5.43,2021
BE,ENV,PC_TSCO,4.87,2022
BE,ENV,PC_TSCO_X_ISCO,5.58,1995
BE,ENV,PC_TSCO_X_ISCO,6.07,1996
BE,ENV,PC_TSCO_X_ISCO,6.02,1997
BE,ENV,PC_TSCO_X_ISCO,5.78,1998
BE,ENV,PC_TSCO_X_ISCO,5.8,1999
BE,ENV,PC_TSCO_X_ISCO,5.43,2000
BE,ENV,PC_TSCO_X_ISCO,5.42,2001
BE,ENV,PC_TSCO_X_ISCO,5.28,2002
BE,ENV,PC_TSCO_X_ISCO,5.52,2003
BE,ENV,PC_TSCO_X_ISCO,5.77,2004
BE,ENV,PC_TSCO_X_ISCO,5.79,2005
BE,ENV,PC_TSCO_X_ISCO,5.4,2006
BE,ENV,PC_TSCO_X_ISCO,5.39,2007
BE,ENV,PC_TSCO_X_ISCO,5.22,2008
BE,ENV,PC_TSCO_X_ISCO,5.46,2009
BE,ENV,PC_TSCO_X_ISCO,5.61,2010
BE,ENV,PC_TSCO_X_ISCO,5.8,2011
BE,ENV,PC_TSCO_X_ISCO,5.56,2012
BE,ENV,PC_TSCO_X_ISCO,5.48,2013
BE,ENV,PC_TSCO_X_ISCO,5.57,2014
BE,ENV,PC_TSCO_X_ISCO,5.66,2015
BE,ENV,PC_TSCO_X_ISCO,6.03,2016
BE,ENV,PC_TSCO_X_ISCO,6.02,2017
BE,ENV,PC_TSCO_X_ISCO,6.02,2018
BE,ENV,PC_TSCO_X_ISCO,6.07,2019
BE,ENV,PC_TSCO_X_ISCO,5.79,2020
BE,ENV,PC_TSCO_X_ISCO,5.72,2021
BE,ENV,PC_TSCO_X_ISCO,5.12,2022
BE,NRG,MIO_EUR,3303.63,1995
BE,NRG,MIO_EUR,3450.06,1996
BE,NRG,MIO_EUR,3474.55,1997
BE,NRG,MIO_EUR,3556.54,1998
BE,NRG,MIO_EUR,3598.7,1999
BE,NRG,MIO_EUR,3613.9,2000
BE,NRG,MIO_EUR,3632.2,2001
BE,NRG,MIO_EUR,3673.6,2002
BE,NRG,MIO_EUR,3960.8,2003
BE,NRG,MIO_EUR,4458.4,2004
BE,NRG,MIO_EUR,4698.2,2005
BE,NRG,MIO_EUR,4656,2006
BE,NRG,MIO_EUR,4939.6,2007
BE,NRG,MIO_EUR,5035.2,2008
BE,NRG,MIO_EUR,5054.5,2009
BE,NRG,MIO_EUR,5685.1,2010
BE,NRG,MIO_EUR,6264.2,2011
BE,NRG,MIO_EUR,6423.4,2012
BE,NRG,MIO_EUR,6543.4,2013
BE,NRG,MIO_EUR,6948.8,2014
BE,NRG,MIO_EUR,7262.8,2015
BE,NRG,MIO_EUR,8082.6,2016
BE,NRG,MIO_EUR,8537.3,2017
BE,NRG,MIO_EUR,8820.8,2018
BE,NRG,MIO_EUR,8961.6,2019
BE,NRG,MIO_EUR,7958.7,2020
BE,NRG,MIO_EUR,8894.7,2021
BE,NRG,MIO_EUR,8593.1,2022
BE,NRG,MIO_NAC,3157.2,1995
BE,NRG,MIO_NAC,3361,1996
BE,NRG,MIO_NAC,3491.2,1997
BE,NRG,MIO_NAC,3581.3,1998
BE,NRG,MIO_NAC,3598.7,1999
BE,NRG,MIO_NAC,3613.9,2000
BE,NRG,MIO_NAC,3632.2,2001
BE,NRG,MIO_NAC,3673.6,2002
BE,NRG,MIO_NAC,3960.8,2003
BE,NRG,MIO_NAC,4458.4,2004
BE,NRG,MIO_NAC,4698.2,2005
BE,NRG,MIO_NAC,4656,2006
BE,NRG,MIO_NAC,4939.6,2007
BE,NRG,MIO_NAC,5035.2,2008
BE,NRG,MIO_NAC,5054.5,2009
BE,NRG,MIO_NAC,5685.1,2010
BE,NRG,MIO_NAC,6264.2,2011
BE,NRG,MIO_NAC,6423.4,2012
BE,NRG,MIO_NAC,6543.4,2013
BE,NRG,MIO_NAC,6948.8,2014
BE,NRG,MIO_NAC,7262.8,2015
BE,NRG,MIO_NAC,8082.6,2016
BE,NRG,MIO_NAC,8537.3,2017
BE,NRG,MIO_NAC,8820.8,2018
BE,NRG,MIO_NAC,8961.6,2019
BE,NRG,MIO_NAC,7958.7,2020
BE,NRG,MIO_NAC,8894.7,2021
BE,NRG,MIO_NAC,8593.1,2022
BE,NRG,PC_GDP,1.5,1995
BE,NRG,PC_GDP,1.57,1996
BE,NRG,PC_GDP,1.56,1997
BE,NRG,PC_GDP,1.54,1998
BE,NRG,PC_GDP,1.49,1999
BE,NRG,PC_GDP,1.41,2000
BE,NRG,PC_GDP,1.37,2001
BE,NRG,PC_GDP,1.34,2002
BE,NRG,PC_GDP,1.41,2003
BE,NRG,PC_GDP,1.5,2004
BE,NRG,PC_GDP,1.52,2005
BE,NRG,PC_GDP,1.43,2006
BE,NRG,PC_GDP,1.44,2007
BE,NRG,PC_GDP,1.43,2008
BE,NRG,PC_GDP,1.46,2009
BE,NRG,PC_GDP,1.57,2010
BE,NRG,PC_GDP,1.67,2011
BE,NRG,PC_GDP,1.66,2012
BE,NRG,PC_GDP,1.67,2013
BE,NRG,PC_GDP,1.72,2014
BE,NRG,PC_GDP,1.74,2015
BE,NRG,PC_GDP,1.88,2016
BE,NRG,PC_GDP,1.92,2017
BE,NRG,PC_GDP,1.92,2018
BE,NRG,PC_GDP,1.87,2019
BE,NRG,PC_GDP,1.73,2020
BE,NRG,PC_GDP,1.75,2021
BE,NRG,PC_GDP,1.55,2022
BE,NRG,PC_TSCO,3.31,1995
BE,NRG,PC_TSCO,3.41,1996
BE,NRG,PC_TSCO,3.36,1997
BE,NRG,PC_TSCO,3.27,1998
BE,NRG,PC_TSCO,3.17,1999
BE,NRG,PC_TSCO,3.04,2000
BE,NRG,PC_TSCO,2.97,2001
BE,NRG,PC_TSCO,2.89,2002
BE,NRG,PC_TSCO,3.06,2003
BE,NRG,PC_TSCO,3.26,2004
BE,NRG,PC_TSCO,3.3,2005
BE,NRG,PC_TSCO,3.13,2006
BE,NRG,PC_TSCO,3.16,2007
BE,NRG,PC_TSCO,3.09,2008
BE,NRG,PC_TSCO,3.19,2009
BE,NRG,PC_TSCO,3.4,2010
BE,NRG,PC_TSCO,3.56,2011
BE,NRG,PC_TSCO,3.48,2012
BE,NRG,PC_TSCO,3.43,2013
BE,NRG,PC_TSCO,3.58,2014
BE,NRG,PC_TSCO,3.68,2015
BE,NRG,PC_TSCO,4.03,2016
BE,NRG,PC_TSCO,4.07,2017
BE,NRG,PC_TSCO,4.06,2018
BE,NRG,PC_TSCO,4.09,2019
BE,NRG,PC_TSCO,3.76,2020
BE,NRG,PC_TSCO,3.85,2021
BE,NRG,PC_TSCO,3.4,2022
BE,NRG,PC_TSCO_X_ISCO,3.47,1995
BE,NRG,PC_TSCO_X_ISCO,3.58,1996
BE,NRG,PC_TSCO_X_ISCO,3.52,1997
BE,NRG,PC_TSCO_X_ISCO,3.43,1998
BE,NRG,PC_TSCO_X_ISCO,3.32,1999
BE,NRG,PC_TSCO_X_ISCO,3.18,2000
BE,NRG,PC_TSCO_X_ISCO,3.11,2001
BE,NRG,PC_TSCO_X_ISCO,3.03,2002
BE,NRG,PC_TSCO_X_ISCO,3.22,2003
BE,NRG,PC_TSCO_X_ISCO,3.42,2004
BE,NRG,PC_TSCO_X_ISCO,3.46,2005
BE,NRG,PC_TSCO_X_ISCO,3.28,2006
BE,NRG,PC_TSCO_X_ISCO,3.32,2007
BE,NRG,PC_TSCO_X_ISCO,3.25,2008
BE,NRG,PC_TSCO_X_ISCO,3.38,2009
BE,NRG,PC_TSCO_X_ISCO,3.59,2010
BE,NRG,PC_TSCO_X_ISCO,3.76,2011
BE,NRG,PC_TSCO_X_ISCO,3.67,2012
BE,NRG,PC_TSCO_X_ISCO,3.62,2013
BE,NRG,PC_TSCO_X_ISCO,3.77,2014
BE,NRG,PC_TSCO_X_ISCO,3.87,2015
BE,NRG,PC_TSCO_X_ISCO,4.25,2016
BE,NRG,PC_TSCO_X_ISCO,4.29,2017
BE,NRG,PC_TSCO_X_ISCO,4.28,2018
BE,NRG,PC_TSCO_X_ISCO,4.31,2019
BE,NRG,PC_TSCO_X_ISCO,3.98,2020
BE,NRG,PC_TSCO_X_ISCO,4.06,2021
BE,NRG,PC_TSCO_X_ISCO,3.58,2022
BE,POL_RES,MIO_EUR,346.35,1995
BE,POL_RES,MIO_EUR,460.08,1996
BE,POL_RES,MIO_EUR,528.37,1997
BE,POL_RES,MIO_EUR,512.73,1998
BE,POL_RES,MIO_EUR,525,1999
BE,POL_RES,MIO_EUR,484.8,2000
BE,POL_RES,MIO_EUR,465.7,2001
BE,POL_RES,MIO_EUR,453.2,2002
BE,POL_RES,MIO_EUR,475.7,2003
BE,POL_RES,MIO_EUR,649.3,2004
BE,POL_RES,MIO_EUR,628.5,2005
BE,POL_RES,MIO_EUR,523.2,2006
BE,POL_RES,MIO_EUR,498.9,2007
BE,POL_RES,MIO_EUR,509.4,2008
BE,POL_RES,MIO_EUR,505.4,2009
BE,POL_RES,MIO_EUR,531.6,2010
BE,POL_RES,MIO_EUR,515.8,2011
BE,POL_RES,MIO_EUR,512.5,2012
BE,POL_RES,MIO_EUR,519.1,2013
BE,POL_RES,MIO_EUR,509.9,2014
BE,POL_RES,MIO_EUR,497.3,2015
BE,POL_RES,MIO_EUR,560.3,2016
BE,POL_RES,MIO_EUR,540.8,2017
BE,POL_RES,MIO_EUR,583.9,2018
BE,POL_RES,MIO_EUR,574.1,2019
BE,POL_RES,MIO_EUR,585.8,2020
BE,POL_RES,MIO_EUR,547.6,2021
BE,POL_RES,MIO_EUR,582.8,2022
BE,POL_RES,MIO_NAC,331,1995
BE,POL_RES,MIO_NAC,448.2,1996
BE,POL_RES,MIO_NAC,530.9,1997
BE,POL_RES,MIO_NAC,516.3,1998
BE,POL_RES,MIO_NAC,525,1999
BE,POL_RES,MIO_NAC,484.8,2000
BE,POL_RES,MIO_NAC,465.7,2001
BE,POL_RES,MIO_NAC,453.2,2002
BE,POL_RES,MIO_NAC,475.7,2003
BE,POL_RES,MIO_NAC,649.3,2004
BE,POL_RES,MIO_NAC,628.5,2005
BE,POL_RES,MIO_NAC,523.2,2006
BE,POL_RES,MIO_NAC,498.9,2007
BE,POL_RES,MIO_NAC,509.4,2008
BE,POL_RES,MIO_NAC,505.4,2009
BE,POL_RES,MIO_NAC,531.6,2010
BE,POL_RES,MIO_NAC,515.8,2011
BE,POL_RES,MIO_NAC,512.5,2012
BE,POL_RES,MIO_NAC,519.1,2013
BE,POL_RES,MIO_NAC,509.9,2014
BE,POL_RES,MIO_NAC,497.3,2015
BE,POL_RES,MIO_NAC,560.3,2016
BE,POL_RES,MIO_NAC,540.8,2017
BE,POL_RES,MIO_NAC,583.9,2018
BE,POL_RES,MIO_NAC,574.1,2019
BE,POL_RES,MIO_NAC,585.8,2020
BE,POL_RES,MIO_NAC,547.6,2021
BE,POL_RES,MIO_NAC,582.8,2022
BE,POL_RES,PC_GDP,0.16,1995
BE,POL_RES,PC_GDP,0.21,1996
BE,POL_RES,PC_GDP,0.24,1997
BE,POL_RES,PC_GDP,0.22,1998
BE,POL_RES,PC_GDP,0.22,1999
BE,POL_RES,PC_GDP,0.19,2000
BE,POL_RES,PC_GDP,0.18,2001
BE,POL_RES,PC_GDP,0.17,2002
BE,POL_RES,PC_GDP,0.17,2003
BE,POL_RES,PC_GDP,0.22,2004
BE,POL_RES,PC_GDP,0.2,2005
BE,POL_RES,PC_GDP,0.16,2006
BE,POL_RES,PC_GDP,0.15,2007
BE,POL_RES,PC_GDP,0.14,2008
BE,POL_RES,PC_GDP,0.15,2009
BE,POL_RES,PC_GDP,0.15,2010
BE,POL_RES,PC_GDP,0.14,2011
BE,POL_RES,PC_GDP,0.13,2012
BE,POL_RES,PC_GDP,0.13,2013
BE,POL_RES,PC_GDP,0.13,2014
BE,POL_RES,PC_GDP,0.12,2015
BE,POL_RES,PC_GDP,0.13,2016
BE,POL_RES,PC_GDP,0.12,2017
BE,POL_RES,PC_GDP,0.13,2018
BE,POL_RES,PC_GDP,0.12,2019
BE,POL_RES,PC_GDP,0.13,2020
BE,POL_RES,PC_GDP,0.11,2021
BE,POL_RES,PC_GDP,0.11,2022
BE,POL_RES,PC_TSCO,0.35,1995
BE,POL_RES,PC_TSCO,0.45,1996
BE,POL_RES,PC_TSCO,0.51,1997
BE,POL_RES,PC_TSCO,0.47,1998
BE,POL_RES,PC_TSCO,0.46,1999
BE,POL_RES,PC_TSCO,0.41,2000
BE,POL_RES,PC_TSCO,0.38,2001
BE,POL_RES,PC_TSCO,0.36,2002
BE,POL_RES,PC_TSCO,0.37,2003
BE,POL_RES,PC_TSCO,0.47,2004
BE,POL_RES,PC_TSCO,0.44,2005
BE,POL_RES,PC_TSCO,0.35,2006
BE,POL_RES,PC_TSCO,0.32,2007
BE,POL_RES,PC_TSCO,0.31,2008
BE,POL_RES,PC_TSCO,0.32,2009
BE,POL_RES,PC_TSCO,0.32,2010
BE,POL_RES,PC_TSCO,0.29,2011
BE,POL_RES,PC_TSCO,0.28,2012
BE,POL_RES,PC_TSCO,0.27,2013
BE,POL_RES,PC_TSCO,0.26,2014
BE,POL_RES,PC_TSCO,0.25,2015
BE,POL_RES,PC_TSCO,0.28,2016
BE,POL_RES,PC_TSCO,0.26,2017
BE,POL_RES,PC_TSCO,0.27,2018
BE,POL_RES,PC_TSCO,0.26,2019
BE,POL_RES,PC_TSCO,0.28,2020
BE,POL_RES,PC_TSCO,0.24,2021
BE,POL_RES,PC_TSCO,0.23,2022
BE,POL_RES,PC_TSCO_X_ISCO,0.36,1995
BE,POL_RES,PC_TSCO_X_ISCO,0.48,1996
BE,POL_RES,PC_TSCO_X_ISCO,0.54,1997
BE,POL_RES,PC_TSCO_X_ISCO,0.49,1998
BE,POL_RES,PC_TSCO_X_ISCO,0.48,1999
BE,POL_RES,PC_TSCO_X_ISCO,0.43,2000
BE,POL_RES,PC_TSCO_X_ISCO,0.4,2001
BE,POL_RES,PC_TSCO_X_ISCO,0.37,2002
BE,POL_RES,PC_TSCO_X_ISCO,0.39,2003
BE,POL_RES,PC_TSCO_X_ISCO,0.5,2004
BE,POL_RES,PC_TSCO_X_ISCO,0.46,2005
BE,POL_RES,PC_TSCO_X_ISCO,0.37,2006
BE,POL_RES,PC_TSCO_X_ISCO,0.34,2007
BE,POL_RES,PC_TSCO_X_ISCO,0.33,2008
BE,POL_RES,PC_TSCO_X_ISCO,0.34,2009
BE,POL_RES,PC_TSCO_X_ISCO,0.34,2010
BE,POL_RES,PC_TSCO_X_ISCO,0.31,2011
BE,POL_RES,PC_TSCO_X_ISCO,0.29,2012
BE,POL_RES,PC_TSCO_X_ISCO,0.29,2013
BE,POL_RES,PC_TSCO_X_ISCO,0.28,2014
BE,POL_RES,PC_TSCO_X_ISCO,0.27,2015
BE,POL_RES,PC_TSCO_X_ISCO,0.29,2016
BE,POL_RES,PC_TSCO_X_ISCO,0.27,2017
BE,POL_RES,PC_TSCO_X_ISCO,0.28,2018
BE,POL_RES,PC_TSCO_X_ISCO,0.28,2019
BE,POL_RES,PC_TSCO_X_ISCO,0.29,2020
BE,POL_RES,PC_TSCO_X_ISCO,0.25,2021
BE,POL_RES,PC_TSCO_X_ISCO,0.24,2022
BE,TRA,MIO_EUR,1654.01,1995
BE,TRA,MIO_EUR,1940.9,1996
BE,TRA,MIO_EUR,1942.39,1997
BE,TRA,MIO_EUR,1916.26,1998
BE,TRA,MIO_EUR,2160.1,1999
BE,TRA,MIO_EUR,2068.3,2000
BE,TRA,MIO_EUR,2222.7,2001
BE,TRA,MIO_EUR,2274.8,2002
BE,TRA,MIO_EUR,2359.7,2003
BE,TRA,MIO_EUR,2410.6,2004
BE,TRA,MIO_EUR,2529,2005
BE,TRA,MIO_EUR,2479.4,2006
BE,TRA,MIO_EUR,2584.7,2007
BE,TRA,MIO_EUR,2536.5,2008
BE,TRA,MIO_EUR,2618.2,2009
BE,TRA,MIO_EUR,2662.3,2010
BE,TRA,MIO_EUR,2888.4,2011
BE,TRA,MIO_EUR,2799.1,2012
BE,TRA,MIO_EUR,2843,2013
BE,TRA,MIO_EUR,2795.8,2014
BE,TRA,MIO_EUR,2858,2015
BE,TRA,MIO_EUR,2826.1,2016
BE,TRA,MIO_EUR,2918.8,2017
BE,TRA,MIO_EUR,3018,2018
BE,TRA,MIO_EUR,3092.3,2019
BE,TRA,MIO_EUR,3043.9,2020
BE,TRA,MIO_EUR,3107.2,2021
BE,TRA,MIO_EUR,3110,2022
BE,TRA,MIO_NAC,1580.7,1995
BE,TRA,MIO_NAC,1890.8,1996
BE,TRA,MIO_NAC,1951.7,1997
BE,TRA,MIO_NAC,1929.6,1998
BE,TRA,MIO_NAC,2160.1,1999
BE,TRA,MIO_NAC,2068.3,2000
BE,TRA,MIO_NAC,2222.7,2001
BE,TRA,MIO_NAC,2274.8,2002
BE,TRA,MIO_NAC,2359.7,2003
BE,TRA,MIO_NAC,2410.6,2004
BE,TRA,MIO_NAC,2529,2005
BE,TRA,MIO_NAC,2479.4,2006
BE,TRA,MIO_NAC,2584.7,2007
BE,TRA,MIO_NAC,2536.5,2008
BE,TRA,MIO_NAC,2618.2,2009
BE,TRA,MIO_NAC,2662.3,2010
BE,TRA,MIO_NAC,2888.4,2011
BE,TRA,MIO_NAC,2799.1,2012
BE,TRA,MIO_NAC,2843,2013
BE,TRA,MIO_NAC,2795.8,2014
BE,TRA,MIO_NAC,2858,2015
BE,TRA,MIO_NAC,2826.1,2016
BE,TRA,MIO_NAC,2918.8,2017
BE,TRA,MIO_NAC,3018,2018
BE,TRA,MIO_NAC,3092.3,2019
BE,TRA,MIO_NAC,3043.9,2020
BE,TRA,MIO_NAC,3107.2,2021
BE,TRA,MIO_NAC,3110,2022
BE,TRA,PC_GDP,0.75,1995
BE,TRA,PC_GDP,0.88,1996
BE,TRA,PC_GDP,0.87,1997
BE,TRA,PC_GDP,0.83,1998
BE,TRA,PC_GDP,0.89,1999
BE,TRA,PC_GDP,0.81,2000
BE,TRA,PC_GDP,0.84,2001
BE,TRA,PC_GDP,0.83,2002
BE,TRA,PC_GDP,0.84,2003
BE,TRA,PC_GDP,0.81,2004
BE,TRA,PC_GDP,0.82,2005
BE,TRA,PC_GDP,0.76,2006
BE,TRA,PC_GDP,0.75,2007
BE,TRA,PC_GDP,0.72,2008
BE,TRA,PC_GDP,0.76,2009
BE,TRA,PC_GDP,0.73,2010
BE,TRA,PC_GDP,0.77,2011
BE,TRA,PC_GDP,0.72,2012
BE,TRA,PC_GDP,0.72,2013
BE,TRA,PC_GDP,0.69,2014
BE,TRA,PC_GDP,0.69,2015
BE,TRA,PC_GDP,0.66,2016
BE,TRA,PC_GDP,0.66,2017
BE,TRA,PC_GDP,0.66,2018
BE,TRA,PC_GDP,0.65,2019
BE,TRA,PC_GDP,0.66,2020
BE,TRA,PC_GDP,0.61,2021
BE,TRA,PC_GDP,0.56,2022
BE,TRA,PC_TSCO,1.66,1995
BE,TRA,PC_TSCO,1.92,1996
BE,TRA,PC_TSCO,1.88,1997
BE,TRA,PC_TSCO,1.76,1998
BE,TRA,PC_TSCO,1.9,1999
BE,TRA,PC_TSCO,1.74,2000
BE,TRA,PC_TSCO,1.82,2001
BE,TRA,PC_TSCO,1.79,2002
BE,TRA,PC_TSCO,1.82,2003
BE,TRA,PC_TSCO,1.76,2004
BE,TRA,PC_TSCO,1.78,2005
BE,TRA,PC_TSCO,1.66,2006
BE,TRA,PC_TSCO,1.65,2007
BE,TRA,PC_TSCO,1.56,2008
BE,TRA,PC_TSCO,1.65,2009
BE,TRA,PC_TSCO,1.59,2010
BE,TRA,PC_TSCO,1.64,2011
BE,TRA,PC_TSCO,1.52,2012
BE,TRA,PC_TSCO,1.49,2013
BE,TRA,PC_TSCO,1.44,2014
BE,TRA,PC_TSCO,1.45,2015
BE,TRA,PC_TSCO,1.41,2016
BE,TRA,PC_TSCO,1.39,2017
BE,TRA,PC_TSCO,1.39,2018
BE,TRA,PC_TSCO,1.41,2019
BE,TRA,PC_TSCO,1.44,2020
BE,TRA,PC_TSCO,1.34,2021
BE,TRA,PC_TSCO,1.23,2022
BE,TRA,PC_TSCO_X_ISCO,1.74,1995
BE,TRA,PC_TSCO_X_ISCO,2.01,1996
BE,TRA,PC_TSCO_X_ISCO,1.97,1997
BE,TRA,PC_TSCO_X_ISCO,1.85,1998
BE,TRA,PC_TSCO_X_ISCO,2,1999
BE,TRA,PC_TSCO_X_ISCO,1.82,2000
BE,TRA,PC_TSCO_X_ISCO,1.91,2001
BE,TRA,PC_TSCO_X_ISCO,1.88,2002
BE,TRA,PC_TSCO_X_ISCO,1.92,2003
BE,TRA,PC_TSCO_X_ISCO,1.85,2004
BE,TRA,PC_TSCO_X_ISCO,1.86,2005
BE,TRA,PC_TSCO_X_ISCO,1.75,2006
BE,TRA,PC_TSCO_X_ISCO,1.74,2007
BE,TRA,PC_TSCO_X_ISCO,1.64,2008
BE,TRA,PC_TSCO_X_ISCO,1.75,2009
BE,TRA,PC_TSCO_X_ISCO,1.68,2010
BE,TRA,PC_TSCO_X_ISCO,1.73,2011
BE,TRA,PC_TSCO_X_ISCO,1.6,2012
BE,TRA,PC_TSCO_X_ISCO,1.57,2013
BE,TRA,PC_TSCO_X_ISCO,1.52,2014
BE,TRA,PC_TSCO_X_ISCO,1.52,2015
BE,TRA,PC_TSCO_X_ISCO,1.49,2016
BE,TRA,PC_TSCO_X_ISCO,1.47,2017
BE,TRA,PC_TSCO_X_ISCO,1.46,2018
BE,TRA,PC_TSCO_X_ISCO,1.49,2019
BE,TRA,PC_TSCO_X_ISCO,1.52,2020
BE,TRA,PC_TSCO_X_ISCO,1.42,2021
BE,TRA,PC_TSCO_X_ISCO,1.3,2022
BG,ENV,MIO_EUR,174.44,1995
BG,ENV,MIO_EUR,80.05,1996
BG,ENV,MIO_EUR,116.03,1997
BG,ENV,MIO_EUR,313.89,1998
BG,ENV,MIO_EUR,314.87,1999
BG,ENV,MIO_EUR,401.54,2000
BG,ENV,MIO_EUR,394.85,2001
BG,ENV,MIO_EUR,413.01,2002
BG,ENV,MIO_EUR,526.89,2003
BG,ENV,MIO_EUR,633.47,2004
BG,ENV,MIO_EUR,712.49,2005
BG,ENV,MIO_EUR,762.68,2006
BG,ENV,MIO_EUR,1036.06,2007
BG,ENV,MIO_EUR,1221.74,2008
BG,ENV,MIO_EUR,1062.74,2009
BG,ENV,MIO_EUR,1051.61,2010
BG,ENV,MIO_EUR,1107.8,2011
BG,ENV,MIO_EUR,1118.56,2012
BG,ENV,MIO_EUR,1200.95,2013
BG,ENV,MIO_EUR,1220.69,2014
BG,ENV,MIO_EUR,1351.75,2015
BG,ENV,MIO_EUR,1451.17,2016
BG,ENV,MIO_EUR,1468.91,2017
BG,ENV,MIO_EUR,1470.47,2018
BG,ENV,MIO_EUR,1839.15,2019
BG,ENV,MIO_EUR,1859.12,2020
BG,ENV,MIO_EUR,1978.7,2021
BG,ENV,MIO_EUR,4095.16,2022
BG,ENV,MIO_NAC,15.33,1995
BG,ENV,MIO_NAC,17.81,1996
BG,ENV,MIO_NAC,219.42,1997
BG,ENV,MIO_NAC,618.07,1998
BG,ENV,MIO_NAC,615.82,1999
BG,ENV,MIO_NAC,782.08,2000
BG,ENV,MIO_NAC,769.24,2001
BG,ENV,MIO_NAC,805.05,2002
BG,ENV,MIO_NAC,1026.91,2003
BG,ENV,MIO_NAC,1237.35,2004
BG,ENV,MIO_NAC,1393.48,2005
BG,ENV,MIO_NAC,1491.66,2006
BG,ENV,MIO_NAC,2026.33,2007
BG,ENV,MIO_NAC,2389.48,2008
BG,ENV,MIO_NAC,2078.5,2009
BG,ENV,MIO_NAC,2056.74,2010
BG,ENV,MIO_NAC,2166.63,2011
BG,ENV,MIO_NAC,2187.69,2012
BG,ENV,MIO_NAC,2348.82,2013
BG,ENV,MIO_NAC,2387.43,2014
BG,ENV,MIO_NAC,2643.75,2015
